CustomerId,"이탈(1),유지(0)",이탈확률(%),실제이탈여부
15671480,1,95.54,1
15672091,1,59.87,1
15668081,0,0.75,0
15751203,0,10.92,0
15711571,0,9.5,0
15685844,0,4.84,0
15729771,0,5.34,0
15662908,0,0.72,0
15607098,1,92.22,1
15797919,0,1.74,0
15807568,1,65.73,0
15664543,1,59.22,1
15792670,0,3.46,0
15811589,0,15.54,1
15649858,0,3.27,0
15792626,0,19.18,0
15655794,0,38.95,0
15690925,0,4.32,0
15597896,0,4.47,0
15813197,0,16.49,0
15632263,0,0.68,0
15777595,0,4.0,0
15762228,0,8.18,1
15814004,0,8.89,0
15672594,0,0.82,0
15769915,0,3.91,0
15651022,0,1.32,0
15651823,0,23.64,0
15770309,0,3.36,0
15684921,0,24.01,0
15793856,0,4.8,0
15798895,0,30.8,0
15703037,1,51.55,1
15631457,0,2.44,0
15744044,0,0.9,0
15639576,0,4.99,0
15654700,0,1.44,0
15715707,0,23.14,0
15650889,0,1.72,0
15666012,0,35.5,1
15685279,0,6.64,0
15813022,1,89.07,1
15651352,0,36.9,0
15723671,0,5.6,0
15692929,0,7.88,0
15605067,0,2.19,0
15643359,0,4.59,0
15617348,1,77.78,1
15734659,0,5.28,0
15594041,1,82.57,0
15765258,0,1.9,0
15644896,0,7.24,0
15791958,0,3.58,0
15670584,0,6.31,0
15735388,0,5.79,0
15736112,0,5.72,0
15705521,0,6.1,0
15571261,0,1.66,0
15602811,1,63.57,1
15789941,0,4.52,0
15779581,0,8.78,0
15596074,0,1.39,0
15586069,0,24.5,0
15596713,0,18.26,0
15600651,0,0.85,0
15676810,0,1.75,0
15806901,0,22.79,0
15762045,0,4.84,0
15738088,0,3.67,0
15690079,0,34.19,0
15651140,1,89.55,1
15572408,0,1.61,0
15646720,0,7.86,0
15734177,0,1.39,0
15671093,1,80.09,1
15616954,0,0.81,0
15720649,0,2.06,0
15658421,0,3.84,0
15786847,0,5.57,0
15596074,0,32.05,1
15579647,1,53.65,1
15624667,0,1.91,0
15674880,0,8.37,0
15575060,0,1.29,0
15652069,1,84.7,1
15813022,1,79.51,1
15600992,0,4.09,0
15682773,0,4.36,0
15778025,0,1.89,0
15649563,0,12.63,0
15803764,0,29.22,0
15756668,0,49.04,0
15751207,0,14.11,0
15643523,0,1.24,0
15790355,0,3.61,0
15736287,0,11.47,0
15651955,0,39.56,1
15631070,1,87.93,1
15607629,0,5.96,0
15804862,0,1.43,0
15737265,0,14.34,0
15654574,0,1.67,0
15726589,1,65.93,1
15768340,0,4.37,0
15626795,0,9.67,0
15667944,0,38.33,0
15782538,0,0.88,0
15572728,0,1.6,0
15796413,0,12.76,0
15592761,0,5.0,0
15634968,0,19.72,0
15742091,1,89.28,1
15570004,0,14.8,0
15631267,0,2.36,0
15768164,0,5.8,0
15588854,0,14.68,1
15762856,0,2.19,0
15661821,0,5.29,0
15704769,0,6.03,0
15697035,0,1.09,0
15654851,0,29.51,0
15593094,0,2.17,0
15771580,0,1.38,0
15798850,0,4.21,0
15738487,0,2.0,0
15782219,0,0.76,0
15791323,0,15.34,0
15661380,0,7.71,0
15682618,0,12.05,0
15579969,0,6.41,0
15786594,0,5.14,0
15615473,0,38.74,0
15794413,1,85.75,1
15635388,0,2.44,0
15791323,0,17.63,0
15778135,0,37.95,0
15663410,0,1.23,0
15572398,0,2.59,0
15799128,0,12.91,0
15786717,0,4.22,0
15643394,0,2.4,0
15673371,0,0.73,0
15680141,0,21.82,1
15709928,0,9.25,0
15651315,0,6.31,0
15697510,0,4.53,0
15586970,0,3.68,0
15676519,0,41.14,0
15716085,0,13.39,0
15792716,0,8.89,1
15762708,0,1.62,0
15645569,0,12.13,0
15693732,0,4.61,0
15651868,1,65.87,0
15681175,0,1.11,0
15705918,0,2.27,0
15671087,1,58.3,1
15589754,0,2.43,0
15631201,0,2.88,0
15615070,1,61.02,1
15670103,1,57.19,1
15652069,0,2.72,0
15615207,0,8.96,0
15777597,0,1.93,0
15651713,0,4.29,0
15695475,0,7.15,0
15772381,0,6.95,0
15814553,0,5.45,1
15676958,0,1.73,0
15739189,0,31.98,0
15684296,0,4.87,0
15618245,0,15.95,0
15685500,0,2.18,0
15724563,0,12.34,0
15659475,0,22.96,0
15738042,0,21.51,0
15736463,0,44.95,0
15632899,0,15.97,0
15644296,0,3.57,0
15570932,0,4.39,1
15793723,0,10.21,0
15734177,0,11.09,0
15596972,0,8.65,0
15782418,0,1.17,0
15744607,0,12.25,0
15760849,0,9.36,0
15765375,1,69.82,0
15793424,0,25.67,0
15613444,0,2.46,0
15684296,0,4.06,0
15686137,0,18.94,0
15737998,0,25.76,0
15692599,0,13.44,0
15572415,0,1.11,0
15573851,0,4.56,0
15726088,0,2.57,0
15757588,0,19.24,0
15600478,0,30.2,0
15780254,0,6.77,0
15654531,0,20.45,0
15582892,0,2.41,0
15706593,0,32.38,0
15602373,0,27.45,0
15792818,0,1.64,0
15682914,0,0.76,0
15759436,0,3.49,0
15704583,0,1.32,0
15680895,0,3.98,0
15701096,0,31.12,0
15768270,0,7.59,0
15578098,0,13.23,0
15782360,0,12.64,0
15804052,0,27.19,1
15801431,0,14.32,0
15609987,0,26.27,0
15612103,0,3.16,0
15631756,0,9.32,0
15719827,0,12.47,0
15669945,0,4.82,1
15771750,0,23.63,0
15714046,0,6.42,0
15661903,0,28.05,0
15735572,1,89.91,1
15605067,1,64.32,0
15605455,0,2.27,0
15621064,0,4.32,0
15728333,0,39.23,0
15699550,0,26.23,1
15702434,1,92.73,1
15660429,0,7.93,0
15632578,1,84.72,1
15608528,0,7.22,0
15810418,1,94.33,0
15598892,0,33.27,0
15631267,0,1.59,0
15799600,1,89.52,1
15585928,0,16.78,0
15812482,0,16.19,0
15603683,0,6.05,0
15752650,0,20.73,0
15569624,0,7.99,1
15677371,1,72.69,1
15622470,0,18.93,0
15746065,1,68.76,0
15588535,0,8.05,0
15793049,0,15.01,0
15635388,0,1.65,0
15568044,0,3.09,0
15736254,0,9.5,0
15757425,0,4.08,0
15800268,0,1.56,0
15672299,0,1.6,0
15787155,0,2.11,0
15598884,0,7.8,0
15602851,1,95.4,1
15622507,1,95.53,1
15641688,0,8.12,0
15603378,0,0.81,0
15778155,0,33.53,1
15653780,0,1.96,0
15640507,1,89.39,1
15624428,0,1.49,0
15751912,0,3.39,0
15773439,0,2.12,0
15657771,0,20.31,0
15801942,0,31.57,0
15646351,1,79.23,1
15627697,0,7.83,1
15628583,0,5.14,0
15715117,0,5.65,0
15732437,0,2.61,0
15705512,0,2.4,0
15777892,1,96.43,1
15616811,0,6.3,0
15585907,0,1.77,0
15743545,0,4.01,0
15672091,0,0.9,0
15704160,0,3.04,0
15716781,0,1.94,0
15724200,0,15.91,0
15609913,0,11.48,0
15589869,0,32.59,0
15750874,0,1.47,0
15632665,0,4.89,0
15597901,0,17.64,0
15634281,0,4.27,0
15661383,0,4.44,0
15723989,0,20.52,0
15799652,1,91.18,1
15623989,0,2.23,0
15690670,0,9.94,0
15773854,0,1.62,0
15593470,1,93.16,1
15690958,1,67.78,1
15689613,0,2.11,0
15747097,1,92.33,1
15781034,0,4.21,0
15640078,0,3.79,0
15583394,1,87.64,1
15718281,0,35.66,1
15648858,0,7.01,1
15681439,0,3.31,0
15589587,0,1.38,0
15652999,0,32.03,1
15746664,0,17.86,0
15573851,1,84.84,1
15649618,1,70.79,1
15677955,0,1.27,0
15764209,0,6.43,0
15749583,1,93.57,1
15688876,0,2.09,0
15724944,0,17.53,0
15623695,0,3.35,0
15787830,0,1.99,0
15642736,0,5.68,0
15692575,0,8.53,0
15569945,0,1.87,0
15761364,0,1.67,0
15590637,0,1.89,0
15703544,0,1.88,0
15636396,0,0.85,0
15791700,0,7.19,0
15800440,0,11.86,0
15758845,0,26.97,1
15689953,1,58.43,0
15807008,0,11.76,0
15600912,0,8.79,0
15630511,0,33.74,0
15720893,0,3.27,1
15716041,0,1.66,0
15665521,0,15.4,0
15591722,0,1.39,0
15635893,0,1.87,0
15624592,0,1.26,0
15813095,0,1.49,0
15567399,0,8.58,0
15741094,0,0.65,0
15627395,1,74.9,1
15763414,0,13.41,0
15775703,0,3.0,0
15614187,0,28.16,1
15655410,0,1.56,0
15744789,0,45.52,1
15672476,0,4.98,0
15592761,0,2.16,0
15705515,0,2.11,0
15805637,0,1.02,0
15668943,0,20.26,0
15782541,0,10.8,0
15758136,0,1.5,0
15662571,0,32.43,1
15779974,0,39.3,1
15769902,1,50.14,0
15669922,0,0.78,0
15574782,0,5.66,0
15616270,0,7.26,0
15598086,0,18.83,0
15583857,0,4.75,0
15605067,0,1.08,0
15797389,0,1.55,0
15651387,1,84.26,1
15745250,0,3.73,0
15792250,0,28.66,1
15719265,0,3.79,0
15662662,0,7.6,0
15620443,1,58.89,1
15807526,0,17.59,0
15732672,0,4.66,0
15623346,0,3.99,0
15750447,1,87.36,1
15766288,1,84.2,0
15751175,0,0.73,0
15781598,0,0.74,0
15716041,0,2.27,0
15591119,0,4.51,0
15591386,0,8.27,0
15652885,0,1.24,0
15786852,0,25.37,1
15748069,0,43.23,0
15772528,1,89.3,1
15655903,0,5.62,0
15797738,0,6.72,0
15693376,0,3.86,0
15597951,0,3.4,1
15707479,0,10.55,0
15745232,0,31.75,0
15648067,0,7.95,0
15648800,0,3.57,0
15759537,0,26.22,1
15754566,0,2.03,0
15631848,0,6.94,0
15802857,0,1.53,0
15773852,0,3.49,0
15648898,0,13.84,0
15758050,1,62.07,0
15806941,0,2.56,0
15601787,0,4.21,0
15705544,0,14.92,1
15665460,1,81.34,1
15777895,0,2.89,0
15806901,0,10.76,0
15652995,0,9.24,0
15802486,1,53.46,0
15796073,0,2.2,0
15674541,1,78.34,1
15606841,0,4.11,0
15803977,0,1.44,0
15646227,0,6.19,0
15733387,0,15.5,1
15643359,0,13.07,0
15768530,1,94.69,1
15759436,0,4.6,0
15621440,0,1.85,0
15679909,0,3.73,0
15782941,0,39.83,0
15655410,0,23.7,0
15788442,0,1.17,0
15761487,0,2.07,0
15629150,1,52.24,0
15789865,0,13.0,0
15769191,1,83.92,1
15687828,1,68.79,1
15791114,0,43.01,0
15727281,0,0.77,0
15617790,0,20.43,0
15798028,1,82.31,1
15796958,0,30.9,0
15788218,0,2.18,0
15722404,0,10.36,0
15794895,0,5.36,0
15764726,1,54.41,0
15643824,1,63.18,0
15585255,0,16.65,0
15682048,0,12.64,0
15651955,0,34.43,0
15757811,0,8.27,0
15693313,0,2.22,0
15624423,0,14.98,0
15618661,0,9.53,0
15716357,0,33.65,0
15628583,0,15.66,0
15790630,0,9.17,0
15769959,0,8.75,0
15772329,0,2.56,0
15629885,0,15.36,0
15598846,0,5.61,0
15641850,0,13.83,0
15757777,0,7.48,0
15582910,0,5.01,0
15678916,0,27.99,1
15663488,0,18.55,0
15718507,1,83.38,1
15738662,0,19.59,1
15659843,1,64.68,1
15767793,0,4.68,0
15596455,1,85.37,1
15576945,0,21.19,0
15615245,0,3.21,0
15683553,0,17.82,0
15681180,0,3.74,0
15651713,0,37.69,1
15785869,1,89.15,1
15691387,0,1.73,0
15778049,0,17.21,0
15614302,0,5.73,0
15691627,0,3.4,0
15636454,0,5.07,0
15697480,0,2.71,0
15627741,0,2.52,0
15791045,0,25.77,0
15588450,0,10.77,0
15800784,0,4.67,0
15656319,1,75.4,1
15613282,1,56.93,1
15684320,0,4.25,0
15785819,0,7.44,0
15582090,1,66.25,1
15810418,1,70.34,0
15574886,0,43.96,0
15573854,1,77.16,1
15670205,0,1.28,0
15750181,0,0.76,0
15795132,0,18.91,0
15757473,0,10.17,1
15732778,0,1.33,0
15678626,0,20.64,0
15727696,0,5.34,0
15789941,0,6.96,0
15665327,0,8.97,0
15674720,0,14.3,0
15637461,0,1.53,0
15764294,1,88.71,1
15641860,1,85.72,1
15684461,0,10.67,0
15789947,0,0.66,0
15647800,0,15.93,0
15675190,0,1.43,0
15611331,0,6.0,0
15664339,0,7.74,0
15605072,0,14.25,0
15792329,0,19.09,1
15633648,0,5.68,0
15680772,1,94.41,1
15606712,0,6.49,0
15646615,0,17.25,0
15713608,0,0.82,0
15596763,0,5.48,0
15709387,0,7.96,0
15754578,0,43.63,1
15658852,0,1.24,0
15643036,0,0.97,0
15744044,0,19.8,0
15751180,1,60.87,1
15722090,0,2.76,0
15674583,0,9.34,0
15641043,0,11.62,0
15693704,0,1.33,0
15618258,0,0.96,0
15699294,0,10.17,0
15749693,0,1.53,0
15809826,0,31.24,0
15725882,0,1.41,0
15634602,0,1.46,0
15581553,0,1.76,0
15691817,1,69.21,0
15642578,0,20.65,0
15661532,0,7.34,0
15685868,1,85.11,1
15665340,0,13.2,0
15648735,0,2.89,0
15804962,0,3.41,0
15578307,1,73.33,1
15732778,0,6.45,0
15681758,0,26.68,0
15654871,1,70.37,1
15722535,0,1.89,0
15573045,0,5.93,0
15650391,1,76.8,1
15756920,0,5.41,0
15656824,0,1.49,0
15753861,0,3.43,0
15589969,0,12.14,0
15631653,0,5.55,0
15612087,0,24.25,0
15680430,0,0.71,0
15793842,0,12.6,0
15803901,0,0.75,0
15572683,0,7.64,0
15796810,0,13.68,1
15806569,0,2.82,0
15608726,0,1.97,0
15752312,0,16.44,0
15663924,0,6.95,0
15737792,1,86.2,1
15762728,0,2.94,0
15657771,0,45.73,1
15653483,0,4.81,1
15771477,0,6.28,0
15644280,1,82.23,1
15749167,0,1.74,0
15667216,0,4.41,0
15605424,0,42.28,0
15738662,1,87.44,1
15785831,0,13.6,0
15713774,0,1.16,0
15684958,0,39.4,1
15583368,1,94.83,1
15592478,0,1.54,0
15597954,0,0.91,0
15722473,1,66.09,1
15732625,0,9.3,0
15787014,0,4.0,0
15626710,0,1.9,0
15739972,1,71.05,1
15707962,0,4.65,0
15740283,0,2.41,0
15663921,0,17.29,0
15669994,0,1.89,0
15667932,1,76.57,1
15722583,0,17.03,0
15777797,0,18.03,0
15793341,0,5.8,0
15578783,1,76.91,1
15662976,0,12.05,0
15572390,0,3.88,0
15613471,0,2.17,0
15759021,0,9.02,0
15696054,0,19.32,1
15797960,1,61.93,1
15774727,0,3.24,0
15772337,0,17.28,0
15773859,0,2.81,0
15644934,0,13.58,0
15762927,0,6.0,0
15600793,0,3.39,0
15651627,0,1.56,0
15690933,0,0.82,0
15631072,0,32.95,0
15588248,1,75.1,1
15671779,0,13.32,0
15794895,0,3.18,0
15585367,1,64.13,0
15765487,1,54.52,1
15618363,0,14.84,0
15771573,0,1.76,0
15750024,1,78.59,1
15782210,1,75.55,0
15791873,0,6.03,0
15644851,0,7.34,0
15629150,0,1.65,0
15674932,0,2.78,0
15794874,0,9.25,0
15780142,0,2.9,0
15631436,0,1.95,0
15642718,0,4.59,0
15623478,0,1.7,0
15772479,1,64.4,1
15757577,1,71.37,1
15576094,0,0.78,0
15572356,0,35.62,1
15778868,0,28.92,0
15603554,0,21.82,0
15753248,0,3.24,0
15757837,1,81.76,1
15687421,0,0.97,0
15638231,0,2.01,0
15723437,0,1.8,0
15601417,1,65.83,1
15598614,0,1.88,0
15585595,1,55.05,0
15780746,0,7.03,0
15793854,1,58.99,1
15640076,0,0.74,0
15591036,0,4.52,0
15770420,0,1.45,0
15577359,0,3.27,0
15705458,0,45.85,1
15642996,0,27.37,1
15764409,1,52.13,0
15785815,0,34.06,0
15652674,0,2.89,0
15574761,0,2.92,0
15585198,0,3.02,0
15570060,0,0.85,0
15682541,0,0.97,0
15656822,0,10.57,0
15588964,0,22.65,0
15706593,0,6.03,0
15685500,0,32.47,1
15694408,1,58.79,0
15682540,0,1.41,0
15596713,0,4.47,0
15803681,0,9.7,0
15586522,0,1.67,0
15789582,0,0.64,0
15588912,0,1.45,0
15655341,0,1.07,0
15652048,1,93.86,1
15652048,0,10.29,0
15706799,0,6.77,0
15804142,1,70.53,0
15716491,0,12.7,1
15663440,0,35.14,0
15590320,0,8.02,0
15600734,0,2.69,0
15568164,0,7.54,0
15656592,1,55.89,1
15757535,0,19.93,0
15725221,0,33.35,0
15789611,0,29.52,0
15731553,0,3.06,0
15788659,0,5.9,0
15678944,1,76.5,1
15720758,0,3.84,0
15695872,0,7.14,0
15706926,0,1.38,0
15754649,0,20.75,0
15669946,1,58.9,1
15729201,1,51.87,0
15687056,1,77.91,1
15587557,0,1.96,0
15775231,0,19.57,0
15637774,0,8.89,0
15713604,0,8.1,0
15672594,0,1.26,0
15578738,0,4.93,0
15753092,0,37.74,0
15635367,0,1.26,0
15652914,0,9.12,0
15806771,0,0.75,0
15723013,0,11.33,1
15686870,0,3.11,0
15771383,0,4.36,0
15782534,1,79.12,1
15773890,0,8.04,0
15585192,0,2.33,0
15687363,0,0.84,0
15628963,0,10.78,0
15706899,0,0.72,0
15667460,0,1.61,0
15809511,1,74.82,1
15695095,0,22.44,0
15781599,0,2.11,0
15632575,0,29.96,0
15693376,0,5.89,0
15601796,0,10.99,0
15602084,0,1.91,0
15787825,0,5.41,0
15659100,0,44.64,1
15803526,0,1.81,0
15627395,0,1.11,0
15780144,0,1.54,0
15701206,0,5.23,0
15744894,0,34.32,1
15610355,0,1.85,0
15793978,0,2.94,0
15803849,0,10.59,0
15749947,0,0.83,0
15625964,1,60.75,0
15781454,0,1.2,0
15792360,0,10.09,0
15806486,0,6.92,0
15572093,0,13.62,0
15762573,0,7.41,0
15793890,0,6.76,0
15613085,0,1.52,0
15642832,0,6.62,0
15645045,0,3.54,0
15775306,0,2.9,0
15714256,0,35.39,0
15668971,1,61.46,1
15673772,0,12.1,0
15682268,0,9.32,0
15597968,1,90.82,1
15702571,1,56.01,1
15683625,0,2.72,0
15573452,1,92.27,1
15709952,0,0.87,0
15641732,0,1.9,0
15659949,0,9.6,0
15638231,0,1.22,1
15789560,0,7.26,0
15713483,1,68.69,0
15812198,0,0.66,0
15683816,0,8.21,0
15772488,0,18.24,1
15594812,0,33.14,1
15722061,0,3.04,0
15779744,1,69.15,1
15630466,0,9.96,0
15761783,0,10.02,0
15774727,0,1.63,0
15702499,0,36.63,0
15684861,0,0.97,0
15802368,1,93.38,1
15793876,0,1.17,0
15567442,0,2.53,0
15794323,0,7.57,0
15581733,0,2.26,0
15782404,0,3.03,0
15687094,0,3.28,0
15706899,0,2.72,0
15771734,0,7.5,0
15723484,0,38.75,0
15670080,0,6.34,0
15663817,0,7.29,0
15662091,1,52.14,0
15651664,1,59.52,0
15777743,0,1.79,1
15779586,0,6.59,0
15600724,1,90.25,1
15752488,0,10.1,0
15573876,0,7.57,0
15807340,0,16.67,0
15768006,0,11.63,0
15566491,0,21.24,1
15682455,1,67.05,1
15686461,0,5.17,0
15759741,0,0.84,0
15591698,1,60.05,1
15589200,0,17.83,0
15751412,0,5.43,0
15709621,1,73.75,1
15627180,0,12.66,0
15598894,0,7.16,0
15579548,0,2.41,0
15798895,0,5.21,0
15690021,0,4.92,0
15624388,0,21.46,0
15739123,0,17.8,1
15807595,0,1.23,0
15658929,1,59.55,0
15611171,0,1.26,0
15737571,0,5.75,0
15741417,0,6.75,0
15786539,0,32.87,0
15705893,0,1.06,0
15759913,0,33.66,0
15793842,0,9.15,0
15738785,0,2.26,0
15794939,1,79.22,1
15662594,0,17.13,0
15575759,1,58.01,0
15697989,0,4.34,0
15585362,0,8.61,0
15775192,1,90.52,1
15572022,0,26.42,0
15589224,0,8.26,0
15591766,0,7.04,0
15790763,0,10.03,0
15766659,0,16.48,0
15671134,0,4.52,0
15801462,0,14.8,0
15725238,0,2.33,0
15641575,0,36.35,0
15777551,0,1.26,0
15681327,1,73.27,0
15656522,0,1.18,0
15790267,1,83.48,1
15778192,0,3.04,0
15733777,0,0.61,0
15814940,0,35.07,0
15592936,0,8.31,0
15680643,0,11.65,0
15665088,0,2.68,0
15658067,1,86.25,0
15723250,0,1.65,0
15644765,0,18.4,0
15745201,1,50.0,0
15700813,0,40.0,0
15792581,0,27.46,0
15583212,0,7.96,0
15696812,0,1.81,0
15796231,0,21.87,0
15675949,0,14.99,1
15694349,0,3.53,0
15592707,0,1.26,0
15610972,0,19.08,0
15591740,1,90.38,1
15615756,0,1.63,0
15752588,0,3.53,0
15656592,0,14.9,0
15782210,0,15.7,0
15726058,0,3.59,0
15726484,0,13.55,0
15644860,0,0.7,0
15624424,0,3.68,0
15646168,0,9.79,0
15772250,0,6.65,0
15777904,0,13.82,0
15700295,1,73.87,1
15782912,0,3.25,0
15752915,0,5.13,0
15653347,1,78.86,0
15683624,1,90.64,1
15785542,0,16.66,0
15631063,0,2.71,1
15602098,1,73.14,1
15742534,0,19.69,0
15691627,0,4.52,0
15681758,0,23.56,0
15785167,0,2.44,0
15634602,0,6.94,0
15672937,0,15.79,1
15699389,1,71.57,1
15576352,0,47.8,1
15611171,0,11.86,0
15794413,1,89.72,1
15586035,0,3.27,0
15600839,0,13.35,0
15803947,0,3.79,0
15665062,0,10.87,0
15800215,0,2.81,0
15772262,0,20.71,0
15752321,0,4.44,0
15663625,0,7.95,0
15783691,0,6.36,0
15629603,0,4.32,0
15762799,0,1.28,0
15582336,0,6.3,0
15804950,0,6.41,0
15718153,0,6.57,0
15753362,0,9.6,0
15593952,0,2.29,0
15594556,0,6.13,0
15746564,0,8.79,0
15789865,0,5.11,0
15605827,0,6.47,0
15589431,0,3.94,0
15804721,0,3.15,0
15667871,0,1.38,0
15590320,0,14.54,0
15757911,0,25.66,0
15777783,0,13.46,0
15614878,0,6.66,0
15569079,0,16.9,0
15747288,0,24.33,0
15656921,0,1.43,0
15724663,0,15.48,0
15671655,0,29.29,1
15761364,0,2.0,0
15579345,0,1.52,0
15704769,0,15.47,0
15637110,0,0.98,0
15647975,0,28.75,0
15570194,0,4.37,0
15600832,1,78.91,1
15679987,0,5.05,0
15640442,1,62.15,1
15674811,0,1.83,0
15728333,0,24.05,0
15700937,0,11.25,0
15719479,1,88.08,1
15804771,0,2.27,0
15782630,0,17.38,0
15565796,0,11.84,0
15632210,0,3.21,0
15756926,0,6.83,0
15661295,0,47.12,0
15652883,0,5.64,0
15721251,0,17.01,0
15778838,0,2.94,0
15645896,0,12.35,0
15659694,0,30.03,0
15607993,0,6.37,1
15648067,0,8.82,0
15682928,0,4.27,0
15569264,0,0.63,0
15783025,0,1.42,0
15682547,0,2.29,0
15764033,1,53.54,0
15657537,0,4.51,0
15567147,0,22.48,0
15771749,1,60.18,1
15642098,0,9.19,0
15694237,0,2.39,0
15792369,1,53.46,1
15786919,0,4.98,0
15777033,0,0.89,0
15576745,0,12.56,1
15795519,1,92.68,1
15725997,0,8.86,0
15794890,0,1.65,0
15796764,0,1.43,0
15815364,0,15.83,1
15642997,0,3.27,0
15598046,0,8.05,0
15761733,0,38.14,0
15673439,0,22.05,0
15781689,0,45.62,0
15801788,0,3.65,0
15702277,0,1.58,0
15690169,0,0.97,0
15710390,0,32.32,0
15713604,0,2.2,0
15721282,0,2.89,0
15707559,0,1.01,0
15658360,0,10.48,0
15572374,0,1.61,0
15720559,0,3.09,0
15733777,0,13.5,0
15640686,0,7.91,0
15593795,0,2.87,0
15737385,0,20.67,0
15569247,0,8.26,0
15658100,0,5.56,0
15736495,0,19.52,1
15677026,0,1.1,0
15777772,0,1.98,0
15687130,1,59.78,0
15810460,0,1.75,0
15771473,0,2.47,0
15796428,0,1.33,0
15664543,0,4.09,0
15659656,0,18.23,0
15798470,0,3.59,0
15740356,1,93.27,1
15656901,0,49.48,0
15773073,0,1.25,0
15592761,0,31.51,0
15803479,0,1.72,0
15617166,0,0.78,0
15789097,0,4.47,0
15761024,0,4.37,1
15672242,0,3.84,0
15644878,0,4.06,0
15658577,0,21.18,0
15593470,0,6.86,0
15693543,1,63.63,1
15724663,0,9.91,0
15713378,1,62.83,0
15714256,0,2.31,0
15747542,0,0.77,0
15807312,0,5.69,1
15632551,0,3.65,0
15579891,1,93.69,1
15775108,0,26.72,1
15587066,1,85.13,1
15773049,0,1.69,0
15643394,1,65.08,1
15674750,0,3.97,0
15681887,0,0.99,0
15801438,0,4.64,0
15788448,0,10.05,1
15704586,1,54.05,0
15745354,0,2.34,0
15751177,1,81.13,0
15780650,0,1.57,0
15738043,0,2.45,0
15812230,0,18.67,0
15749167,0,1.5,0
15720725,0,2.68,0
15599211,0,0.8,0
15742820,1,87.12,1
15682048,1,84.47,1
15671924,0,40.45,0
15672299,0,36.68,0
15765014,0,2.63,0
15734461,0,19.76,0
15616122,0,34.67,0
15589643,0,8.04,0
15781297,1,76.08,1
15732020,0,18.44,0
15699797,0,10.95,0
15733361,0,2.36,0
15697270,0,10.41,1
15714567,0,27.12,0
15762615,0,2.08,0
15620579,0,1.04,0
15806901,0,12.75,0
15671917,0,13.96,0
15717328,0,28.38,0
15752097,0,49.51,0
15748691,0,2.74,0
15603328,0,0.86,0
15780954,0,9.01,0
15740150,0,19.71,0
15746995,0,4.16,0
15702806,0,39.19,0
15739972,0,48.77,0
15778752,0,6.95,0
15691703,0,0.89,0
15638607,1,58.65,1
15773776,0,35.0,0
15764654,0,29.79,0
15589544,0,1.79,0
15675501,0,3.38,0
15671915,0,7.23,0
15583764,0,22.54,0
15636105,0,8.46,0
15813303,1,55.93,1
15806922,0,2.33,0
15741652,0,0.82,0
15614168,0,33.89,0
15798943,1,92.97,1
15763906,0,4.02,0
15700424,0,8.36,0
15676645,0,2.84,0
15661936,0,4.15,0
15734578,0,17.57,0
15683522,0,9.52,0
15725776,0,1.22,0
15602844,0,1.34,0
15668818,0,14.53,0
15643438,0,4.63,0
15782735,0,8.2,0
15753332,1,53.57,0
15720305,0,10.46,0
15652955,0,11.56,0
15593499,0,3.17,0
15628008,0,37.02,0
15595588,0,11.84,0
15621633,0,20.16,0
15765537,1,53.24,0
15684769,0,4.45,0
15684536,1,94.51,1
15713479,0,12.15,0
15589754,0,0.79,0
15737909,0,3.66,0
15751203,0,1.61,0
15662662,0,20.03,0
15790355,0,29.64,0
15800811,0,3.24,0
15603851,0,7.17,0
15799186,0,4.47,0
15720971,0,7.92,0
15614230,0,3.75,0
15581548,0,27.21,0
15577018,0,6.3,0
15625761,0,8.52,0
15728010,0,1.41,0
15725078,0,17.75,0
15690796,0,42.92,1
15625942,0,2.86,0
15792726,0,7.17,0
15746338,0,3.88,0
15807546,0,16.6,0
15741085,0,16.94,1
15659098,0,10.82,0
15719649,0,10.34,0
15662955,0,3.26,0
15669987,0,1.32,0
15775293,0,28.94,1
15698816,1,54.54,1
15593674,0,7.86,0
15585885,0,2.34,0
15643361,0,26.84,0
15718231,0,13.08,0
15673180,0,19.13,0
15769216,0,15.72,0
15676910,0,2.14,0
15594928,0,14.53,0
15813681,0,32.6,1
15653750,0,12.21,0
15626612,0,20.19,0
15782758,0,2.88,0
15621072,1,60.59,1
15640409,0,15.03,0
15623927,0,1.93,0
15696588,0,4.66,0
15729087,0,9.34,0
15682722,0,7.56,0
15806945,0,7.09,0
15773421,0,3.88,0
15792722,0,43.55,1
15772892,0,9.15,1
15777224,1,87.97,1
15595588,0,12.87,0
15578908,0,14.62,0
15797713,0,34.44,1
15801473,0,11.91,0
15584515,0,1.37,0
15775295,0,4.25,0
15603840,0,3.57,0
15654964,0,0.73,0
15658675,1,66.79,0
15702801,0,14.62,0
15700223,0,1.36,0
15640789,0,8.79,0
15803790,0,27.65,0
15586517,0,1.49,0
15684469,0,1.7,0
15647890,0,37.91,0
15748597,0,3.54,0
15662955,0,0.99,0
15794560,0,0.84,0
15790336,0,14.22,0
15718779,0,13.9,0
15797194,0,9.72,0
15726178,0,1.02,0
15598088,0,4.34,0
15573456,0,4.92,0
15791045,0,23.9,1
15805883,0,2.25,0
15674573,1,84.02,1
15742028,0,11.83,0
15693947,0,0.92,0
15787597,0,16.9,0
15703541,0,34.57,0
15589320,1,74.93,1
15771855,0,1.89,0
15808760,1,81.38,0
15635177,0,32.23,0
